"Philosopher","Influenced"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Clifford_Orwin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Slavoj_Žižek"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Seth_Benardete"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Paul_Franco"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Irving_Kristol"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Murray_Dry"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Michael_Zuckert"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Paul_Cantor"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Paul_Gottfried"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Paul_Wolfowitz"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Perry_Anderson"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Peter_Berkowitz"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Thomas_G._West"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Shadia_Drury"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Thomas_Pangle"
"http://dbpedia.org/resource/Leon_Petrażycki","http://dbpedia.org/resource/Pitirim_Sorokin"
"http://dbpedia.org/resource/Leon_Petrażycki","http://dbpedia.org/resource/Georges_Gurvitch"
"http://dbpedia.org/resource/Leon_Petrażycki","http://dbpedia.org/resource/Adam_Podgórecki"
"http://dbpedia.org/resource/Leon_Petrażycki","http://dbpedia.org/resource/Michał_Weinzieher"
"http://dbpedia.org/resource/Leon_Petrażycki","http://dbpedia.org/resource/Nicholas_Timasheff"
"http://dbpedia.org/resource/Leszek_Kołakowski","http://dbpedia.org/resource/José_Guilherme_Merquior"
"http://dbpedia.org/resource/Lev_Shestov","http://dbpedia.org/resource/D._H._Lawrence"
"http://dbpedia.org/resource/Susan_R._Wolf","http://dbpedia.org/resource/Julia_Driver"
"http://dbpedia.org/resource/Susan_Stebbing","http://dbpedia.org/resource/Max_Black"
"http://dbpedia.org/resource/Susan_Strange","http://dbpedia.org/resource/Robert_Gilpin"
"http://dbpedia.org/resource/Susan_Strange","http://dbpedia.org/resource/Eric_Helleiner"
"http://dbpedia.org/resource/Susan_Strange","http://dbpedia.org/resource/Louis_Pauly"
"http://dbpedia.org/resource/Susanne_Langer","http://dbpedia.org/resource/Neo-Concrete_Movement"
"http://dbpedia.org/resource/Susanne_Langer","http://dbpedia.org/resource/Clifford_Geertz"
"http://dbpedia.org/resource/Susanne_Langer","http://dbpedia.org/resource/Bernard_Lonergan"
"http://dbpedia.org/resource/Susanne_Langer","http://dbpedia.org/resource/Howard_Gardner"
"http://dbpedia.org/resource/Suzanne_Briet","http://dbpedia.org/resource/S._R._Ranganathan"
"http://dbpedia.org/resource/Suzanne_Briet","http://dbpedia.org/resource/Jesse_Shera"
"http://dbpedia.org/resource/Suzanne_Briet","http://dbpedia.org/resource/Bruno_Latour"
"http://dbpedia.org/resource/Suzanne_Briet","http://dbpedia.org/resource/Michael_Buckland"
"http://dbpedia.org/resource/Svetozar_Marković","http://dbpedia.org/resource/Ljubodrag_Simonović"
"http://dbpedia.org/resource/Svetozar_Marković","http://dbpedia.org/resource/Nikola_Pašić"
"http://dbpedia.org/resource/Syed_Ahmad_Khan","http://dbpedia.org/resource/All-India_Muslim_League"
"http://dbpedia.org/resource/Syed_Ahmad_Khan","http://dbpedia.org/resource/Politics_of_Pakistan"
"http://dbpedia.org/resource/Syed_Ahmad_Khan","http://dbpedia.org/resource/Pakistan_Movement"
"http://dbpedia.org/resource/Syed_Ahmad_Khan","http://dbpedia.org/resource/Louis_Mountbatten,_1st_Earl_Mountbatten_of_Burma"
"http://dbpedia.org/resource/Syed_Ahmad_Khan","http://dbpedia.org/resource/Ziauddin_Ahmad"
"http://dbpedia.org/resource/Syed_Ahmad_Khan","http://dbpedia.org/resource/Aligarh_Movement"
"http://dbpedia.org/resource/Syed_Ahmad_Khan","http://dbpedia.org/resource/Pervez_Musharraf"
"http://dbpedia.org/resource/Syed_Zahoor_Shah_Hashmi","http://dbpedia.org/resource/Zubaida_Jalal_Khan"
"http://dbpedia.org/resource/Syed_Zahoor_Shah_Hashmi","http://dbpedia.org/resource/Pakistan"
"http://dbpedia.org/resource/Giorgio_Del_Vecchio","http://dbpedia.org/resource/Norberto_Bobbio"
"http://dbpedia.org/resource/Hugo_Grotius","http://dbpedia.org/resource/Samuel_von_Pufendorf"
"http://dbpedia.org/resource/Hugo_Grotius","http://dbpedia.org/resource/Cornelius_van_Bynkershoek"
"http://dbpedia.org/resource/Hugo_Grotius","http://dbpedia.org/resource/Jean-Jacques_Rousseau"
"http://dbpedia.org/resource/Hugo_Grotius","http://dbpedia.org/resource/Jean_Barbeyrac"
"http://dbpedia.org/resource/Hugo_Grotius","http://dbpedia.org/resource/John_Locke"
"http://dbpedia.org/resource/Hugo_Grotius","http://dbpedia.org/resource/John_Milton"
"http://dbpedia.org/resource/Hugo_Grotius","http://dbpedia.org/resource/John_Selden"
"http://dbpedia.org/resource/Hugo_Grotius","http://dbpedia.org/resource/Baruch_Spinoza"
"http://dbpedia.org/resource/Hugo_Grotius","http://dbpedia.org/resource/Thomas_Hobbes"
"http://dbpedia.org/resource/Hugo_Grotius","http://dbpedia.org/resource/Christian_Thomasius"
"http://dbpedia.org/resource/Hugo_Grotius","http://dbpedia.org/resource/Richard_Cumberland_(philosopher)"
"http://dbpedia.org/resource/Hugo_Grotius","http://dbpedia.org/resource/Giambattista_Vico"
"http://dbpedia.org/resource/Hugo_Grotius","http://dbpedia.org/resource/Gottfried_Wilhelm_Leibniz"
"http://dbpedia.org/resource/Hugo_Grotius","http://dbpedia.org/resource/Gustavus_Adolphus"
"http://dbpedia.org/resource/Gordon_Clark","http://dbpedia.org/resource/Edward_John_Carnell"
"http://dbpedia.org/resource/Gordon_Clark","http://dbpedia.org/resource/Carl_F._H._Henry"
"http://dbpedia.org/resource/Gordon_Clark","http://dbpedia.org/resource/John_Gerstner"
"http://dbpedia.org/resource/Gordon_Clark","http://dbpedia.org/resource/Ronald_H._Nash"
"http://dbpedia.org/resource/Gordon_Clark","http://dbpedia.org/resource/Robert_L._Reymond"
"http://dbpedia.org/resource/Nikolay_Lossky","http://dbpedia.org/resource/Nicolai_Hartmann"
"http://dbpedia.org/resource/Nikolay_Lossky","http://dbpedia.org/resource/Vladimir_Lossky"
"http://dbpedia.org/resource/Blaise_Pascal","http://dbpedia.org/resource/Alexis_de_Tocqueville"
"http://dbpedia.org/resource/Blaise_Pascal","http://dbpedia.org/resource/Henri_Bergson"
"http://dbpedia.org/resource/Blaise_Pascal","http://dbpedia.org/resource/Léon_Brunschvicg"
"http://dbpedia.org/resource/Blaise_Pascal","http://dbpedia.org/resource/Pierre_Duhem"
"http://dbpedia.org/resource/Blaise_Pascal","http://dbpedia.org/resource/Antoine_Arnauld"
"http://dbpedia.org/resource/Blaise_Pascal","http://dbpedia.org/resource/William_James"
"http://dbpedia.org/resource/Blaise_Pascal","http://dbpedia.org/resource/William_Lane_Craig"
"http://dbpedia.org/resource/Blaise_Pascal","http://dbpedia.org/resource/Gottfried_Wilhelm_Leibniz"
"http://dbpedia.org/resource/Bob_Black","http://dbpedia.org/resource/Contemporary_anarchism"
"http://dbpedia.org/resource/Bob_Black","http://dbpedia.org/resource/Peter_Gelderloos"
"http://dbpedia.org/resource/Bob_Black","http://dbpedia.org/resource/Anarchy_Alive!"
"http://dbpedia.org/resource/Bob_Black","http://dbpedia.org/resource/David_Graeber"
"http://dbpedia.org/resource/Bolívar_Echeverría","http://dbpedia.org/resource/Stefan_Gandler"
"http://dbpedia.org/resource/Brand_Blanshard","http://dbpedia.org/resource/A._C._Ewing"
"http://dbpedia.org/resource/Brand_Blanshard","http://dbpedia.org/resource/James_A._Michener"
"http://dbpedia.org/resource/Ammonius_Saccas","http://dbpedia.org/resource/Plotinus"
"http://dbpedia.org/resource/Ammonius_Saccas","http://dbpedia.org/resource/Tertullian"
"http://dbpedia.org/resource/Ammonius_Saccas","http://dbpedia.org/resource/Hypatia"
"http://dbpedia.org/resource/Ammonius_Saccas","http://dbpedia.org/resource/Origen"
"http://dbpedia.org/resource/Gaston_Bachelard","http://dbpedia.org/resource/Alexandre_Koyré"
"http://dbpedia.org/resource/Gaston_Bachelard","http://dbpedia.org/resource/Dominique_Lecourt"
"http://dbpedia.org/resource/Gaston_Bachelard","http://dbpedia.org/resource/Don_Ihde"
"http://dbpedia.org/resource/Gaston_Bachelard","http://dbpedia.org/resource/Georges_Canguilhem"
"http://dbpedia.org/resource/Gaston_Bachelard","http://dbpedia.org/resource/Louis_Althusser"
"http://dbpedia.org/resource/Gaston_Bachelard","http://dbpedia.org/resource/Nader_El-Bizri"
"http://dbpedia.org/resource/Gaston_Bachelard","http://dbpedia.org/resource/Pierre_Bourdieu"
"http://dbpedia.org/resource/Gaston_Bachelard","http://dbpedia.org/resource/Cornelius_Castoriadis"
"http://dbpedia.org/resource/Gaston_Bachelard","http://dbpedia.org/resource/François_Dagognet"
"http://dbpedia.org/resource/Gaston_Bachelard","http://dbpedia.org/resource/Rogelio_Salmona"
"http://dbpedia.org/resource/Gaston_Bachelard","http://dbpedia.org/resource/Jules_Vuillemin"
"http://dbpedia.org/resource/Gaston_Bachelard","http://dbpedia.org/resource/Gilbert_Durand"
"http://dbpedia.org/resource/Gaston_Bachelard","http://dbpedia.org/resource/Gilles_Deleuze"
"http://dbpedia.org/resource/Gaston_Bachelard","http://dbpedia.org/resource/Maurice_Merleau-Ponty"
"http://dbpedia.org/resource/Gaston_Bachelard","http://dbpedia.org/resource/Michel_Foucault"
"http://dbpedia.org/resource/Gaston_Bachelard","http://dbpedia.org/resource/Michel_Serres"
"http://dbpedia.org/resource/Gemistos_Plethon","http://dbpedia.org/resource/John_Argyropoulos"
"http://dbpedia.org/resource/Gemistos_Plethon","http://dbpedia.org/resource/Nicholas_of_Cusa"
"http://dbpedia.org/resource/Gemistos_Plethon","http://dbpedia.org/resource/Cosimo_de'_Medici"
"http://dbpedia.org/resource/Gemistos_Plethon","http://dbpedia.org/resource/George_Hermonymus"
"http://dbpedia.org/resource/Gemistos_Plethon","http://dbpedia.org/resource/Bessarion"
"http://dbpedia.org/resource/Gemistos_Plethon","http://dbpedia.org/resource/Marsilio_Ficino"
"http://dbpedia.org/resource/Georg_Friedrich_Meier","http://dbpedia.org/resource/Immanuel_Kant"
"http://dbpedia.org/resource/Georg_Henrik_von_Wright","http://dbpedia.org/resource/Karl-Otto_Apel"
"http://dbpedia.org/resource/Georg_Henrik_von_Wright","http://dbpedia.org/resource/Peter_Hacker"
"http://dbpedia.org/resource/Georg_Simmel","http://dbpedia.org/resource/Emil_Cioran"
"http://dbpedia.org/resource/Georg_Simmel","http://dbpedia.org/resource/Lewis_A._Coser"
"http://dbpedia.org/resource/Georg_Simmel","http://dbpedia.org/resource/Barry_Wellman"
"http://dbpedia.org/resource/Georg_Simmel","http://dbpedia.org/resource/Mark_Granovetter"
"http://dbpedia.org/resource/Georg_Simmel","http://dbpedia.org/resource/Harrison_White"
"http://dbpedia.org/resource/Georg_Simmel","http://dbpedia.org/resource/György_Lukács"
"http://dbpedia.org/resource/Georg_Simmel","http://dbpedia.org/resource/Max_Weber"
"http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel","http://dbpedia.org/resource/Walter_Kaufmann_(philosopher)"
"http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel","http://dbpedia.org/resource/Alain_Badiou"
"http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel","http://dbpedia.org/resource/Alexandre_Kojève"
"http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel","http://dbpedia.org/resource/R._G._Collingwood"
"http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel","http://dbpedia.org/resource/Sergei_Bulgakov"
"http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel","http://dbpedia.org/resource/John_Russon"
"http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel","http://dbpedia.org/resource/Hans_Küng"
"http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel","http://dbpedia.org/resource/Leo_Strauss"
"http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel","http://dbpedia.org/resource/Boris_Chicherin"
"http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel","http://dbpedia.org/resource/Herbert_Marcuse"
"http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel","http://dbpedia.org/resource/Lorenz_von_Stein"
"http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel","http://dbpedia.org/resource/Ludwig_Feuerbach"
"http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel","http://dbpedia.org/resource/Pierre-Joseph_Proudhon"
"http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel","http://dbpedia.org/resource/Raya_Dunayevskaya"
"http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel","http://dbpedia.org/resource/Bruno_Bauer"
"http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel","http://dbpedia.org/resource/Jean-Paul_Sartre"
"http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel","http://dbpedia.org/resource/Jean_Hyppolite"
"http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel","http://dbpedia.org/resource/Johann_Kaspar_Bluntschli"
"http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel","http://dbpedia.org/resource/John_McDowell"
"http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel","http://dbpedia.org/resource/Kuno_Fischer"
"http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel","http://dbpedia.org/resource/Xavier_Zubiri"
"http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel","http://dbpedia.org/resource/Karl_Rosenkranz"
"http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel","http://dbpedia.org/resource/Benedetto_Croce"
"http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel","http://dbpedia.org/resource/Bernard_Bosanquet_(philosopher)"
"http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel","http://dbpedia.org/resource/Charles_Taylor_(philosopher)"
"http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel","http://dbpedia.org/resource/Francis_Fukuyama"
"http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel","http://dbpedia.org/resource/Friedrich_Engels"
"http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel","http://dbpedia.org/resource/Friedrich_Nietzsche"
"http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel","http://dbpedia.org/resource/Judith_Butler"
"http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel","http://dbpedia.org/resource/Jacques_Derrida"
"http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel","http://dbpedia.org/resource/Theodor_W._Adorno"
"http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel","http://dbpedia.org/resource/F._H._Bradley"
"http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel","http://dbpedia.org/resource/David_Strauss"
"http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel","http://dbpedia.org/resource/Emerita_S._Quito"
"http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel","http://dbpedia.org/resource/Robert_B._Pippin"
"http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel","http://dbpedia.org/resource/Robert_Brandom"
"http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel","http://dbpedia.org/resource/Simone_de_Beauvoir"
"http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel","http://dbpedia.org/resource/Slavoj_Žižek"
"http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel","http://dbpedia.org/resource/Heinrich_Moritz_Chalybäus"
"http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel","http://dbpedia.org/resource/Victor_Cousin"
"http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel","http://dbpedia.org/resource/Vladimir_Lenin"
"http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel","http://dbpedia.org/resource/Gillian_Rose"
"http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel","http://dbpedia.org/resource/Giovanni_Gentile"
"http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel","http://dbpedia.org/resource/Gustavo_Bueno"
"http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel","http://dbpedia.org/resource/György_Lukács"
"http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel","http://dbpedia.org/resource/Karl_Barth"
"http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel","http://dbpedia.org/resource/Karl_Marx"
"http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel","http://dbpedia.org/resource/Max_Stirner"
"http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel","http://dbpedia.org/resource/Mikhail_Bakunin"
"http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel","http://dbpedia.org/resource/Peter_Singer"
"http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel","http://dbpedia.org/resource/Søren_Kierkegaard"
"http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel","http://dbpedia.org/resource/T._H._Green"
"http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel","http://dbpedia.org/resource/Tan_Malaka"
"http://dbpedia.org/resource/George_Campbell_(minister)","http://dbpedia.org/resource/Rhetoric"
"http://dbpedia.org/resource/George_Gurdjieff","http://dbpedia.org/resource/Philip_Mairet"
"http://dbpedia.org/resource/George_Gurdjieff","http://dbpedia.org/resource/Alfred_Richard_Orage"
"http://dbpedia.org/resource/George_Gurdjieff","http://dbpedia.org/resource/Arnaud_Desjardins"
"http://dbpedia.org/resource/George_Gurdjieff","http://dbpedia.org/resource/Henry_Miller"
"http://dbpedia.org/resource/George_Gurdjieff","http://dbpedia.org/resource/James_Moore_(Cornish_author)"
"http://dbpedia.org/resource/George_Gurdjieff","http://dbpedia.org/resource/Jean_Toomer"
"http://dbpedia.org/resource/George_Gurdjieff","http://dbpedia.org/resource/John_Anthony_West"
"http://dbpedia.org/resource/George_Gurdjieff","http://dbpedia.org/resource/Frank_Lloyd_Wright"
"http://dbpedia.org/resource/George_Gurdjieff","http://dbpedia.org/resource/Barry_Long"
"http://dbpedia.org/resource/George_Gurdjieff","http://dbpedia.org/resource/René_Daumal"
"http://dbpedia.org/resource/George_Gurdjieff","http://dbpedia.org/resource/P._L._Travers"
"http://dbpedia.org/resource/George_Gurdjieff","http://dbpedia.org/resource/Katherine_Mansfield"
"http://dbpedia.org/resource/George_Gurdjieff","http://dbpedia.org/resource/Keith_Jarrett"
"http://dbpedia.org/resource/George_Gurdjieff","http://dbpedia.org/resource/Peter_Brook"
"http://dbpedia.org/resource/George_Herbert_Mead","http://dbpedia.org/resource/Charles_W._Morris"
"http://dbpedia.org/resource/George_Herbert_Mead","http://dbpedia.org/resource/Herbert_Blumer"
"http://dbpedia.org/resource/George_Herbert_Mead","http://dbpedia.org/resource/C._Wright_Mills"
"http://dbpedia.org/resource/George_Herbert_Mead","http://dbpedia.org/resource/John_Dewey"
"http://dbpedia.org/resource/George_Herbert_Mead","http://dbpedia.org/resource/Jürgen_Habermas"
"http://dbpedia.org/resource/George_Herbert_Mead","http://dbpedia.org/resource/H._Richard_Niebuhr"
"http://dbpedia.org/resource/George_Herbert_Mead","http://dbpedia.org/resource/Eugene_Halton"
"http://dbpedia.org/resource/George_Hourani","http://dbpedia.org/resource/Ihsan_Abbas"
"http://dbpedia.org/resource/George_Santayana","http://dbpedia.org/resource/John_Lachs"
"http://dbpedia.org/resource/George_Santayana","http://dbpedia.org/resource/Russell_Kirk"
"http://dbpedia.org/resource/George_Santayana","http://dbpedia.org/resource/Wallace_Stevens"
"http://dbpedia.org/resource/George_Santayana","http://dbpedia.org/resource/Glenn_Gould"
"http://dbpedia.org/resource/George_Stout","http://dbpedia.org/resource/Bertrand_Russell"
