"Philosopher","Influenced_By","Influenced"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Immanuel_Kant","http://dbpedia.org/resource/Jacques_Derrida"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Karl_Weierstrass","http://dbpedia.org/resource/Jacques_Derrida"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Wilhelm_Windelband","http://dbpedia.org/resource/Jan_Patočka"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Heinrich_Rickert","http://dbpedia.org/resource/Jan_Patočka"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Hermann_Lotze","http://dbpedia.org/resource/Jan_Patočka"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Plato","http://dbpedia.org/resource/Jan_Patočka"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Carl_Stumpf","http://dbpedia.org/resource/Jan_Patočka"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/David_Hume","http://dbpedia.org/resource/Jan_Patočka"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Benno_Kerry","http://dbpedia.org/resource/Jan_Patočka"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Bernard_Bolzano","http://dbpedia.org/resource/Jan_Patočka"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Franz_Brentano","http://dbpedia.org/resource/Jan_Patočka"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Tomáš_Masaryk","http://dbpedia.org/resource/Jan_Patočka"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Paul_Natorp","http://dbpedia.org/resource/Jan_Patočka"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/René_Descartes","http://dbpedia.org/resource/Jan_Patočka"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Gottfried_Wilhelm_Leibniz","http://dbpedia.org/resource/Jan_Patočka"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Immanuel_Kant","http://dbpedia.org/resource/Jan_Patočka"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Karl_Weierstrass","http://dbpedia.org/resource/Jan_Patočka"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Wilhelm_Windelband","http://dbpedia.org/resource/Martin_Heidegger"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Heinrich_Rickert","http://dbpedia.org/resource/Martin_Heidegger"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Hermann_Lotze","http://dbpedia.org/resource/Martin_Heidegger"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Plato","http://dbpedia.org/resource/Martin_Heidegger"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Carl_Stumpf","http://dbpedia.org/resource/Martin_Heidegger"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/David_Hume","http://dbpedia.org/resource/Martin_Heidegger"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Benno_Kerry","http://dbpedia.org/resource/Martin_Heidegger"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Bernard_Bolzano","http://dbpedia.org/resource/Martin_Heidegger"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Franz_Brentano","http://dbpedia.org/resource/Martin_Heidegger"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Tomáš_Masaryk","http://dbpedia.org/resource/Martin_Heidegger"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Paul_Natorp","http://dbpedia.org/resource/Martin_Heidegger"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/René_Descartes","http://dbpedia.org/resource/Martin_Heidegger"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Gottfried_Wilhelm_Leibniz","http://dbpedia.org/resource/Martin_Heidegger"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Immanuel_Kant","http://dbpedia.org/resource/Martin_Heidegger"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Karl_Weierstrass","http://dbpedia.org/resource/Martin_Heidegger"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Wilhelm_Windelband","http://dbpedia.org/resource/Marvin_Farber"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Heinrich_Rickert","http://dbpedia.org/resource/Marvin_Farber"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Hermann_Lotze","http://dbpedia.org/resource/Marvin_Farber"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Plato","http://dbpedia.org/resource/Marvin_Farber"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Carl_Stumpf","http://dbpedia.org/resource/Marvin_Farber"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/David_Hume","http://dbpedia.org/resource/Marvin_Farber"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Benno_Kerry","http://dbpedia.org/resource/Marvin_Farber"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Bernard_Bolzano","http://dbpedia.org/resource/Marvin_Farber"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Franz_Brentano","http://dbpedia.org/resource/Marvin_Farber"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Tomáš_Masaryk","http://dbpedia.org/resource/Marvin_Farber"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Paul_Natorp","http://dbpedia.org/resource/Marvin_Farber"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/René_Descartes","http://dbpedia.org/resource/Marvin_Farber"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Gottfried_Wilhelm_Leibniz","http://dbpedia.org/resource/Marvin_Farber"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Immanuel_Kant","http://dbpedia.org/resource/Marvin_Farber"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Karl_Weierstrass","http://dbpedia.org/resource/Marvin_Farber"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Wilhelm_Windelband","http://dbpedia.org/resource/Adolf_Reinach"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Heinrich_Rickert","http://dbpedia.org/resource/Adolf_Reinach"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Hermann_Lotze","http://dbpedia.org/resource/Adolf_Reinach"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Plato","http://dbpedia.org/resource/Adolf_Reinach"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Carl_Stumpf","http://dbpedia.org/resource/Adolf_Reinach"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/David_Hume","http://dbpedia.org/resource/Adolf_Reinach"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Benno_Kerry","http://dbpedia.org/resource/Adolf_Reinach"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Bernard_Bolzano","http://dbpedia.org/resource/Adolf_Reinach"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Franz_Brentano","http://dbpedia.org/resource/Adolf_Reinach"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Tomáš_Masaryk","http://dbpedia.org/resource/Adolf_Reinach"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Paul_Natorp","http://dbpedia.org/resource/Adolf_Reinach"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/René_Descartes","http://dbpedia.org/resource/Adolf_Reinach"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Gottfried_Wilhelm_Leibniz","http://dbpedia.org/resource/Adolf_Reinach"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Immanuel_Kant","http://dbpedia.org/resource/Adolf_Reinach"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Karl_Weierstrass","http://dbpedia.org/resource/Adolf_Reinach"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Wilhelm_Windelband","http://dbpedia.org/resource/Western_philosophy"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Heinrich_Rickert","http://dbpedia.org/resource/Western_philosophy"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Hermann_Lotze","http://dbpedia.org/resource/Western_philosophy"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Plato","http://dbpedia.org/resource/Western_philosophy"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Carl_Stumpf","http://dbpedia.org/resource/Western_philosophy"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/David_Hume","http://dbpedia.org/resource/Western_philosophy"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Benno_Kerry","http://dbpedia.org/resource/Western_philosophy"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Bernard_Bolzano","http://dbpedia.org/resource/Western_philosophy"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Franz_Brentano","http://dbpedia.org/resource/Western_philosophy"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Tomáš_Masaryk","http://dbpedia.org/resource/Western_philosophy"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Paul_Natorp","http://dbpedia.org/resource/Western_philosophy"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/René_Descartes","http://dbpedia.org/resource/Western_philosophy"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Gottfried_Wilhelm_Leibniz","http://dbpedia.org/resource/Western_philosophy"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Immanuel_Kant","http://dbpedia.org/resource/Western_philosophy"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Karl_Weierstrass","http://dbpedia.org/resource/Western_philosophy"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Wilhelm_Windelband","http://dbpedia.org/resource/Shaun_Gallagher"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Heinrich_Rickert","http://dbpedia.org/resource/Shaun_Gallagher"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Hermann_Lotze","http://dbpedia.org/resource/Shaun_Gallagher"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Plato","http://dbpedia.org/resource/Shaun_Gallagher"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Carl_Stumpf","http://dbpedia.org/resource/Shaun_Gallagher"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/David_Hume","http://dbpedia.org/resource/Shaun_Gallagher"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Benno_Kerry","http://dbpedia.org/resource/Shaun_Gallagher"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Bernard_Bolzano","http://dbpedia.org/resource/Shaun_Gallagher"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Franz_Brentano","http://dbpedia.org/resource/Shaun_Gallagher"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Tomáš_Masaryk","http://dbpedia.org/resource/Shaun_Gallagher"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Paul_Natorp","http://dbpedia.org/resource/Shaun_Gallagher"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/René_Descartes","http://dbpedia.org/resource/Shaun_Gallagher"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Gottfried_Wilhelm_Leibniz","http://dbpedia.org/resource/Shaun_Gallagher"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Immanuel_Kant","http://dbpedia.org/resource/Shaun_Gallagher"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Karl_Weierstrass","http://dbpedia.org/resource/Shaun_Gallagher"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Wilhelm_Windelband","http://dbpedia.org/resource/Maurice_Merleau-Ponty"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Heinrich_Rickert","http://dbpedia.org/resource/Maurice_Merleau-Ponty"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Hermann_Lotze","http://dbpedia.org/resource/Maurice_Merleau-Ponty"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Plato","http://dbpedia.org/resource/Maurice_Merleau-Ponty"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Carl_Stumpf","http://dbpedia.org/resource/Maurice_Merleau-Ponty"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/David_Hume","http://dbpedia.org/resource/Maurice_Merleau-Ponty"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Benno_Kerry","http://dbpedia.org/resource/Maurice_Merleau-Ponty"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Bernard_Bolzano","http://dbpedia.org/resource/Maurice_Merleau-Ponty"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Franz_Brentano","http://dbpedia.org/resource/Maurice_Merleau-Ponty"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Tomáš_Masaryk","http://dbpedia.org/resource/Maurice_Merleau-Ponty"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Paul_Natorp","http://dbpedia.org/resource/Maurice_Merleau-Ponty"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/René_Descartes","http://dbpedia.org/resource/Maurice_Merleau-Ponty"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Gottfried_Wilhelm_Leibniz","http://dbpedia.org/resource/Maurice_Merleau-Ponty"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Immanuel_Kant","http://dbpedia.org/resource/Maurice_Merleau-Ponty"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Karl_Weierstrass","http://dbpedia.org/resource/Maurice_Merleau-Ponty"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Wilhelm_Windelband","http://dbpedia.org/resource/Max_Scheler"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Heinrich_Rickert","http://dbpedia.org/resource/Max_Scheler"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Hermann_Lotze","http://dbpedia.org/resource/Max_Scheler"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Plato","http://dbpedia.org/resource/Max_Scheler"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Carl_Stumpf","http://dbpedia.org/resource/Max_Scheler"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/David_Hume","http://dbpedia.org/resource/Max_Scheler"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Benno_Kerry","http://dbpedia.org/resource/Max_Scheler"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Bernard_Bolzano","http://dbpedia.org/resource/Max_Scheler"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Franz_Brentano","http://dbpedia.org/resource/Max_Scheler"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Tomáš_Masaryk","http://dbpedia.org/resource/Max_Scheler"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Paul_Natorp","http://dbpedia.org/resource/Max_Scheler"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/René_Descartes","http://dbpedia.org/resource/Max_Scheler"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Gottfried_Wilhelm_Leibniz","http://dbpedia.org/resource/Max_Scheler"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Immanuel_Kant","http://dbpedia.org/resource/Max_Scheler"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Karl_Weierstrass","http://dbpedia.org/resource/Max_Scheler"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Wilhelm_Windelband","http://dbpedia.org/resource/Michel_Henry"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Heinrich_Rickert","http://dbpedia.org/resource/Michel_Henry"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Hermann_Lotze","http://dbpedia.org/resource/Michel_Henry"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Plato","http://dbpedia.org/resource/Michel_Henry"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Carl_Stumpf","http://dbpedia.org/resource/Michel_Henry"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/David_Hume","http://dbpedia.org/resource/Michel_Henry"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Benno_Kerry","http://dbpedia.org/resource/Michel_Henry"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Bernard_Bolzano","http://dbpedia.org/resource/Michel_Henry"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Franz_Brentano","http://dbpedia.org/resource/Michel_Henry"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Tomáš_Masaryk","http://dbpedia.org/resource/Michel_Henry"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Paul_Natorp","http://dbpedia.org/resource/Michel_Henry"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/René_Descartes","http://dbpedia.org/resource/Michel_Henry"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Gottfried_Wilhelm_Leibniz","http://dbpedia.org/resource/Michel_Henry"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Immanuel_Kant","http://dbpedia.org/resource/Michel_Henry"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Karl_Weierstrass","http://dbpedia.org/resource/Michel_Henry"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Wilhelm_Windelband","http://dbpedia.org/resource/Paul_Ricœur"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Heinrich_Rickert","http://dbpedia.org/resource/Paul_Ricœur"
