"Philosopher","Influenced_By"
"http://dbpedia.org/resource/Amina_Mama","http://dbpedia.org/resource/Jean-Paul_Sartre"
"http://dbpedia.org/resource/Amina_Mama","http://dbpedia.org/resource/Kwame_Nkrumah"
"http://dbpedia.org/resource/Amina_Mama","http://dbpedia.org/resource/Ama_Ata_Aidoo"
"http://dbpedia.org/resource/Amina_Mama","http://dbpedia.org/resource/Angela_Davis"
"http://dbpedia.org/resource/Amina_Mama","http://dbpedia.org/resource/Bessie_Head"
"http://dbpedia.org/resource/Amina_Mama","http://dbpedia.org/resource/Frantz_Fanon"
"http://dbpedia.org/resource/Amina_Mama","http://dbpedia.org/resource/Funmilayo_Ransome-Kuti"
"http://dbpedia.org/resource/Amina_Mama","http://dbpedia.org/resource/Simone_de_Beauvoir"
"http://dbpedia.org/resource/Amina_Mama","http://dbpedia.org/resource/Karl_Marx"
"http://dbpedia.org/resource/Amina_Mama","http://dbpedia.org/resource/Michel_Foucault"
"http://dbpedia.org/resource/Aminata_Diaw","http://dbpedia.org/resource/Jean-Jacques_Rousseau"
"http://dbpedia.org/resource/Amy_Allen_(philosopher)","http://dbpedia.org/resource/Hannah_Arendt"
"http://dbpedia.org/resource/Amy_Allen_(philosopher)","http://dbpedia.org/resource/Nancy_Fraser"
"http://dbpedia.org/resource/Amy_Allen_(philosopher)","http://dbpedia.org/resource/Judith_Butler"
"http://dbpedia.org/resource/Amy_Allen_(philosopher)","http://dbpedia.org/resource/Michel_Foucault"
"http://dbpedia.org/resource/Anania_Shirakatsi","http://dbpedia.org/resource/Elishe"
"http://dbpedia.org/resource/Anania_Shirakatsi","http://dbpedia.org/resource/Ancient_Greek_philosophy"
"http://dbpedia.org/resource/Anania_Shirakatsi","http://dbpedia.org/resource/David_the_Invincible"
"http://dbpedia.org/resource/Anaxagoras","http://dbpedia.org/resource/Milesian_school"
"http://dbpedia.org/resource/Anaxagoras","http://dbpedia.org/resource/Parmenides"
"http://dbpedia.org/resource/Anaximander","http://dbpedia.org/resource/Thales_of_Miletus"
"http://dbpedia.org/resource/Anaximenes_of_Miletus","http://dbpedia.org/resource/Thales_of_Miletus"
"http://dbpedia.org/resource/Anaximenes_of_Miletus","http://dbpedia.org/resource/Anaximander"
"http://dbpedia.org/resource/Anders_Chydenius","http://dbpedia.org/resource/John_Locke"
"http://dbpedia.org/resource/Anders_Chydenius","http://dbpedia.org/resource/Pehr_Kalm"
"http://dbpedia.org/resource/Andrzej_Nowicki_(philosopher)","http://dbpedia.org/resource/Kazimierz_Łyszczyński"
"http://dbpedia.org/resource/Andy_Clark","http://dbpedia.org/resource/Daniel_Dennett"
"http://dbpedia.org/resource/Andy_Clark","http://dbpedia.org/resource/Rodney_Brooks"
"http://dbpedia.org/resource/Andy_Clark","http://dbpedia.org/resource/Maurice_Merleau-Ponty"
"http://dbpedia.org/resource/Anita_L._Allen","http://dbpedia.org/resource/John_Locke"
"http://dbpedia.org/resource/Anita_L._Allen","http://dbpedia.org/resource/Ronald_Dworkin"
"http://dbpedia.org/resource/Anita_L._Allen","http://dbpedia.org/resource/Thomas_Hobbes"
"http://dbpedia.org/resource/Anita_L._Allen","http://dbpedia.org/resource/Robert_Nozick"
"http://dbpedia.org/resource/Anita_L._Allen","http://dbpedia.org/resource/Sissela_Bok"
"http://dbpedia.org/resource/Anita_L._Allen","http://dbpedia.org/resource/Michael_Sandel"
"http://dbpedia.org/resource/Benno_Kerry","http://dbpedia.org/resource/Otto_Liebmann"
"http://dbpedia.org/resource/Benno_Kerry","http://dbpedia.org/resource/Bernard_Bolzano"
"http://dbpedia.org/resource/Benno_Kerry","http://dbpedia.org/resource/Ernst_Laas"
"http://dbpedia.org/resource/Benny_Lévy","http://dbpedia.org/resource/Emmanuel_Levinas"
"http://dbpedia.org/resource/Benny_Lévy","http://dbpedia.org/resource/Louis_Althusser"
"http://dbpedia.org/resource/Benny_Lévy","http://dbpedia.org/resource/Jean-Paul_Sartre"
"http://dbpedia.org/resource/Benny_Lévy","http://dbpedia.org/resource/Jacques_Derrida"
"http://dbpedia.org/resource/Benny_Lévy","http://dbpedia.org/resource/Karl_Marx"
"http://dbpedia.org/resource/Berit_Brogaard","http://dbpedia.org/resource/David_Chalmers"
"http://dbpedia.org/resource/Bernard-Henri_Lévy","http://dbpedia.org/resource/Emmanuel_Levinas"
"http://dbpedia.org/resource/Bernard-Henri_Lévy","http://dbpedia.org/resource/Aleksandr_Solzhenitsyn"
"http://dbpedia.org/resource/Bernard-Henri_Lévy","http://dbpedia.org/resource/Alexis_de_Tocqueville"
"http://dbpedia.org/resource/Bernard-Henri_Lévy","http://dbpedia.org/resource/Primo_Levi"
"http://dbpedia.org/resource/Bernard-Henri_Lévy","http://dbpedia.org/resource/Émile_Zola"
"http://dbpedia.org/resource/Bernard-Henri_Lévy","http://dbpedia.org/resource/Louis_Althusser"
"http://dbpedia.org/resource/Bernard-Henri_Lévy","http://dbpedia.org/resource/Jean-Paul_Sartre"
"http://dbpedia.org/resource/Bernard-Henri_Lévy","http://dbpedia.org/resource/Jacques_Derrida"
"http://dbpedia.org/resource/Bernard_Bolzano","http://dbpedia.org/resource/Gottfried_Wilhelm_Leibniz"
"http://dbpedia.org/resource/Bernard_Bolzano","http://dbpedia.org/resource/Immanuel_Kant"
"http://dbpedia.org/resource/Bernard_Bosanquet_(philosopher)","http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel"
"http://dbpedia.org/resource/Bernard_Bosanquet_(philosopher)","http://dbpedia.org/resource/Hermann_Lotze"
"http://dbpedia.org/resource/Bernard_Bosanquet_(philosopher)","http://dbpedia.org/resource/John_Stuart_Mill"
"http://dbpedia.org/resource/Bernard_Bosanquet_(philosopher)","http://dbpedia.org/resource/F._H._Bradley"
"http://dbpedia.org/resource/Bernard_Gert","http://dbpedia.org/resource/John_Rawls"
"http://dbpedia.org/resource/Bernard_Gert","http://dbpedia.org/resource/John_Stuart_Mill"
"http://dbpedia.org/resource/Bernard_Gert","http://dbpedia.org/resource/Kurt_Baier"
"http://dbpedia.org/resource/Bernard_Gert","http://dbpedia.org/resource/Thomas_Hobbes"
"http://dbpedia.org/resource/Bernard_Gert","http://dbpedia.org/resource/W._D._Ross"
"http://dbpedia.org/resource/Bernard_Gert","http://dbpedia.org/resource/Immanuel_Kant"
"http://dbpedia.org/resource/Bernard_Loomer","http://dbpedia.org/resource/Alfred_North_Whitehead"
"http://dbpedia.org/resource/Bernard_Loomer","http://dbpedia.org/resource/Henry_Nelson_Wieman"
"http://dbpedia.org/resource/Bernard_Mandeville","http://dbpedia.org/resource/Pierre_Bayle"
"http://dbpedia.org/resource/Bernard_Mandeville","http://dbpedia.org/resource/William_Petty"
"http://dbpedia.org/resource/Bernard_Mandeville","http://dbpedia.org/resource/René_Descartes"
"http://dbpedia.org/resource/Bernard_Ryosuke_Inagaki","http://dbpedia.org/resource/Étienne_Gilson"
"http://dbpedia.org/resource/Bernard_Ryosuke_Inagaki","http://dbpedia.org/resource/Aristotle"
"http://dbpedia.org/resource/Bernard_Ryosuke_Inagaki","http://dbpedia.org/resource/Jacques_Maritain"
"http://dbpedia.org/resource/Bernard_Ryosuke_Inagaki","http://dbpedia.org/resource/Thomas_Aquinas"
"http://dbpedia.org/resource/Bernard_Stiegler","http://dbpedia.org/resource/Sigmund_Freud"
"http://dbpedia.org/resource/Bernard_Williams","http://dbpedia.org/resource/Ludwig_Wittgenstein"
"http://dbpedia.org/resource/Bernard_Williams","http://dbpedia.org/resource/Friedrich_Nietzsche"
"http://dbpedia.org/resource/Bernard_Williams","http://dbpedia.org/resource/Judith_N._Shklar"
"http://dbpedia.org/resource/Bernard_Williams","http://dbpedia.org/resource/Immanuel_Kant"
"http://dbpedia.org/resource/Bernard_Williams","http://dbpedia.org/resource/Karel_Čapek"
"http://dbpedia.org/resource/Bernhard_Münz","http://dbpedia.org/resource/Jakob_Frohschammer"
"http://dbpedia.org/resource/Bertrand_Russell","http://dbpedia.org/resource/Ernst_Mach"
"http://dbpedia.org/resource/Bertrand_Russell","http://dbpedia.org/resource/Euclid"
"http://dbpedia.org/resource/Bertrand_Russell","http://dbpedia.org/resource/Alexius_Meinong"
"http://dbpedia.org/resource/Bertrand_Russell","http://dbpedia.org/resource/Alfred_North_Whitehead"
"http://dbpedia.org/resource/Bertrand_Russell","http://dbpedia.org/resource/Augustus_De_Morgan"
"http://dbpedia.org/resource/Bertrand_Russell","http://dbpedia.org/resource/Georg_Cantor"
"http://dbpedia.org/resource/Bertrand_Russell","http://dbpedia.org/resource/George_Boole"
"http://dbpedia.org/resource/Bertrand_Russell","http://dbpedia.org/resource/George_Santayana"
"http://dbpedia.org/resource/Bertrand_Russell","http://dbpedia.org/resource/George_Stout"
"http://dbpedia.org/resource/Bertrand_Russell","http://dbpedia.org/resource/Henry_Sidgwick"
"http://dbpedia.org/resource/Bertrand_Russell","http://dbpedia.org/resource/Ludwig_Wittgenstein"
"http://dbpedia.org/resource/Bertrand_Russell","http://dbpedia.org/resource/David_Hume"
"http://dbpedia.org/resource/Bertrand_Russell","http://dbpedia.org/resource/John_Stuart_Mill"
"http://dbpedia.org/resource/Bertrand_Russell","http://dbpedia.org/resource/William_James"
"http://dbpedia.org/resource/Bertrand_Russell","http://dbpedia.org/resource/G._E._Moore"
"http://dbpedia.org/resource/Bertrand_Russell","http://dbpedia.org/resource/Baruch_Spinoza"
"http://dbpedia.org/resource/Bertrand_Russell","http://dbpedia.org/resource/James_Ward_(psychologist)"
"http://dbpedia.org/resource/Bertrand_Russell","http://dbpedia.org/resource/Giuseppe_Peano"
"http://dbpedia.org/resource/Bertrand_Russell","http://dbpedia.org/resource/Gottfried_Wilhelm_Leibniz"
"http://dbpedia.org/resource/Bertrand_Russell","http://dbpedia.org/resource/Gottlob_Frege"
"http://dbpedia.org/resource/Bertrand_Russell","http://dbpedia.org/resource/Immanuel_Kant"
"http://dbpedia.org/resource/Bertrand_Russell","http://dbpedia.org/resource/Percy_Bysshe_Shelley"
"http://dbpedia.org/resource/Bertrand_de_Jouvenel","http://dbpedia.org/resource/Alexis_de_Tocqueville"
"http://dbpedia.org/resource/Bhadreshdas_Swami","http://dbpedia.org/resource/Pramukh_Swami_Maharaj"
"http://dbpedia.org/resource/Bhadreshdas_Swami","http://dbpedia.org/resource/Mahant_Swami_Maharaj"
"http://dbpedia.org/resource/Bijan_Abdolkarimi","http://dbpedia.org/resource/Ali_Shariati"
"http://dbpedia.org/resource/Bijan_Abdolkarimi","http://dbpedia.org/resource/Abdolkarim_Soroush"
"http://dbpedia.org/resource/Bijan_Abdolkarimi","http://dbpedia.org/resource/Ahmad_Fardid"
"http://dbpedia.org/resource/Bijan_Abdolkarimi","http://dbpedia.org/resource/Martin_Heidegger"
"http://dbpedia.org/resource/Bijan_Abdolkarimi","http://dbpedia.org/resource/Reza_Davari_Ardakani"
"http://dbpedia.org/resource/Chantal_Mouffe","http://dbpedia.org/resource/Ludwig_Wittgenstein"
"http://dbpedia.org/resource/Chantal_Mouffe","http://dbpedia.org/resource/Antonio_Gramsci"
"http://dbpedia.org/resource/Chantal_Mouffe","http://dbpedia.org/resource/Carl_Schmitt"
"http://dbpedia.org/resource/Chantal_Mouffe","http://dbpedia.org/resource/Jacques_Derrida"
"http://dbpedia.org/resource/Chantal_Mouffe","http://dbpedia.org/resource/Jacques_Lacan"
"http://dbpedia.org/resource/Chantal_Mouffe","http://dbpedia.org/resource/Karl_Marx"
"http://dbpedia.org/resource/Charles_Cooley","http://dbpedia.org/resource/George_Herbert_Mead"
"http://dbpedia.org/resource/Charles_Cooley","http://dbpedia.org/resource/Ralph_Waldo_Emerson"
"http://dbpedia.org/resource/Charles_Cooley","http://dbpedia.org/resource/Charles_Darwin"
"http://dbpedia.org/resource/Charles_De_Koninck","http://dbpedia.org/resource/Aristotle"
"http://dbpedia.org/resource/Charles_De_Koninck","http://dbpedia.org/resource/Thomas_Aquinas"
"http://dbpedia.org/resource/Charles_E._Scott","http://dbpedia.org/resource/Derrida"
"http://dbpedia.org/resource/Charles_E._Scott","http://dbpedia.org/resource/Friedrich_Nietzsche"
"http://dbpedia.org/resource/Charles_E._Scott","http://dbpedia.org/resource/Martin_Heidegger"
"http://dbpedia.org/resource/Charles_E._Scott","http://dbpedia.org/resource/Michel_Foucault"
"http://dbpedia.org/resource/Charles_Fourier","http://dbpedia.org/resource/Nicolas_Restif_de_la_Bretonne"
"http://dbpedia.org/resource/Charles_Hartshorne","http://dbpedia.org/resource/Alfred_North_Whitehead"
"http://dbpedia.org/resource/Charles_Hartshorne","http://dbpedia.org/resource/Josiah_Royce"
"http://dbpedia.org/resource/Charles_Hartshorne","http://dbpedia.org/resource/William_Ernest_Hocking"
"http://dbpedia.org/resource/Charles_Hartshorne","http://dbpedia.org/resource/Charles_Sanders_Peirce"
"http://dbpedia.org/resource/Charles_Hartshorne","http://dbpedia.org/resource/Jules_Lequier"
"http://dbpedia.org/resource/Charles_Kay_Ogden","http://dbpedia.org/resource/Charles_Sanders_Peirce"
"http://dbpedia.org/resource/Charles_Kay_Ogden","http://dbpedia.org/resource/Victoria,_Lady_Welby"
"http://dbpedia.org/resource/Charles_Larmore","http://dbpedia.org/resource/John_Rawls"
"http://dbpedia.org/resource/Charles_Maurras","http://dbpedia.org/resource/Ernest_Renan"
"http://dbpedia.org/resource/Charles_Maurras","http://dbpedia.org/resource/Auguste_Comte"
"http://dbpedia.org/resource/Charles_Maurras","http://dbpedia.org/resource/Numa_Denis_Fustel_de_Coulanges"
"http://dbpedia.org/resource/Charles_Maurras","http://dbpedia.org/resource/Hippolyte_Taine"
"http://dbpedia.org/resource/Charles_Maurras","http://dbpedia.org/resource/Louis_de_Bonald"
"http://dbpedia.org/resource/Charles_Maurras","http://dbpedia.org/resource/Plato"
"http://dbpedia.org/resource/Charles_Maurras","http://dbpedia.org/resource/Aristotle"
"http://dbpedia.org/resource/Charles_Maurras","http://dbpedia.org/resource/Dante_Alighieri"
"http://dbpedia.org/resource/Charles_Maurras","http://dbpedia.org/resource/Joseph_de_Maistre"
"http://dbpedia.org/resource/Charles_Maurras","http://dbpedia.org/resource/François-René_de_Chateaubriand"
"http://dbpedia.org/resource/Charles_Maurras","http://dbpedia.org/resource/Thomas_Aquinas"
"http://dbpedia.org/resource/Charles_Maurras","http://dbpedia.org/resource/Maurice_Barrès"
"http://dbpedia.org/resource/Charles_Maurras","http://dbpedia.org/resource/Édouard_Drumont"
"http://dbpedia.org/resource/Charles_Parsons_(philosopher)","http://dbpedia.org/resource/Willard_Van_Orman_Quine"
"http://dbpedia.org/resource/Charles_Parsons_(philosopher)","http://dbpedia.org/resource/Kurt_Gödel"
"http://dbpedia.org/resource/Charles_Parsons_(philosopher)","http://dbpedia.org/resource/Gottlob_Frege"
"http://dbpedia.org/resource/Charles_Parsons_(philosopher)","http://dbpedia.org/resource/Immanuel_Kant"
"http://dbpedia.org/resource/Charles_R._Magel","http://dbpedia.org/resource/Tom_Regan"
"http://dbpedia.org/resource/Charles_R._Magel","http://dbpedia.org/resource/Peter_Singer"
"http://dbpedia.org/resource/Charles_Renouvier","http://dbpedia.org/resource/Emanuel_Swedenborg"
"http://dbpedia.org/resource/Charles_Renouvier","http://dbpedia.org/resource/Jules_Lequier"
"http://dbpedia.org/resource/Charles_Renouvier","http://dbpedia.org/resource/Immanuel_Kant"
"http://dbpedia.org/resource/Charles_Taylor_(philosopher)","http://dbpedia.org/resource/Wilfred_Cantwell_Smith"
"http://dbpedia.org/resource/Charles_Taylor_(philosopher)","http://dbpedia.org/resource/Alexander_von_Humboldt"
"http://dbpedia.org/resource/Charles_Taylor_(philosopher)","http://dbpedia.org/resource/Alexis_de_Tocqueville"
"http://dbpedia.org/resource/Charles_Taylor_(philosopher)","http://dbpedia.org/resource/Émile_Durkheim"
"http://dbpedia.org/resource/Charles_Taylor_(philosopher)","http://dbpedia.org/resource/Gilles_Lipovetsky"
"http://dbpedia.org/resource/Charles_Taylor_(philosopher)","http://dbpedia.org/resource/Hans-Georg_Gadamer"
"http://dbpedia.org/resource/Charles_Taylor_(philosopher)","http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel"
"http://dbpedia.org/resource/Charles_Taylor_(philosopher)","http://dbpedia.org/resource/George_Herbert_Mead"
"http://dbpedia.org/resource/Charles_Taylor_(philosopher)","http://dbpedia.org/resource/Ludwig_Wittgenstein"
"http://dbpedia.org/resource/Charles_Taylor_(philosopher)","http://dbpedia.org/resource/Plato"
"http://dbpedia.org/resource/Charles_Taylor_(philosopher)","http://dbpedia.org/resource/Aristotle"
"http://dbpedia.org/resource/Charles_Taylor_(philosopher)","http://dbpedia.org/resource/Christopher_Lasch"
"http://dbpedia.org/resource/Charles_Taylor_(philosopher)","http://dbpedia.org/resource/Daniel_Bell"
"http://dbpedia.org/resource/Charles_Taylor_(philosopher)","http://dbpedia.org/resource/Johann_Georg_Hamann"
"http://dbpedia.org/resource/Charles_Taylor_(philosopher)","http://dbpedia.org/resource/Johann_Gottfried_Herder"
"http://dbpedia.org/resource/Charles_Taylor_(philosopher)","http://dbpedia.org/resource/John_McDowell"
"http://dbpedia.org/resource/Charles_Taylor_(philosopher)","http://dbpedia.org/resource/William_James"
"http://dbpedia.org/resource/Charles_Taylor_(philosopher)","http://dbpedia.org/resource/Martin_Heidegger"
"http://dbpedia.org/resource/Charles_Taylor_(philosopher)","http://dbpedia.org/resource/Hubert_Dreyfus"
"http://dbpedia.org/resource/Charles_Taylor_(philosopher)","http://dbpedia.org/resource/Iris_Murdoch"
"http://dbpedia.org/resource/Charles_Taylor_(philosopher)","http://dbpedia.org/resource/Isaiah_Berlin"
"http://dbpedia.org/resource/Charles_Taylor_(philosopher)","http://dbpedia.org/resource/Karl_Marx"
"http://dbpedia.org/resource/Charles_Taylor_(philosopher)","http://dbpedia.org/resource/Maurice_Merleau-Ponty"
"http://dbpedia.org/resource/Charles_Taylor_(philosopher)","http://dbpedia.org/resource/Max_Weber"
"http://dbpedia.org/resource/Charles_Taylor_(philosopher)","http://dbpedia.org/resource/Michael_Polanyi"
"http://dbpedia.org/resource/Charles_Taylor_(philosopher)","http://dbpedia.org/resource/Paul_Ricœur"
"http://dbpedia.org/resource/Chris_Harman","http://dbpedia.org/resource/Leon_Trotsky"
"http://dbpedia.org/resource/Chris_Harman","http://dbpedia.org/resource/Henryk_Grossman"
"http://dbpedia.org/resource/Chris_Harman","http://dbpedia.org/resource/Ralph_Miliband"
"http://dbpedia.org/resource/Chris_Harman","http://dbpedia.org/resource/Antonio_Gramsci"
"http://dbpedia.org/resource/Chris_Harman","http://dbpedia.org/resource/Friedrich_Engels"
"http://dbpedia.org/resource/Chris_Harman","http://dbpedia.org/resource/Tony_Cliff"
"http://dbpedia.org/resource/Chris_Harman","http://dbpedia.org/resource/Vladimir_Lenin"
"http://dbpedia.org/resource/Chris_Harman","http://dbpedia.org/resource/Karl_Marx"
"http://dbpedia.org/resource/Alexander_Zinoviev","http://dbpedia.org/resource/Alexander_Herzen"
"http://dbpedia.org/resource/Alexander_Zinoviev","http://dbpedia.org/resource/Alexis_de_Tocqueville"
"http://dbpedia.org/resource/Alexander_Zinoviev","http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel"
"http://dbpedia.org/resource/Alexander_Zinoviev","http://dbpedia.org/resource/Nikolay_Chernyshevsky"
"http://dbpedia.org/resource/Alexander_Zinoviev","http://dbpedia.org/resource/Victor_Hugo"
"http://dbpedia.org/resource/Alexander_Zinoviev","http://dbpedia.org/resource/Karl_Marx"
"http://dbpedia.org/resource/Alexander_Zinoviev","http://dbpedia.org/resource/Mikhail_Lermontov"
"http://dbpedia.org/resource/Alfred_Baeumler","http://dbpedia.org/resource/Friedrich_Nietzsche"
"http://dbpedia.org/resource/Francis_Fukuyama","http://dbpedia.org/resource/Alexandre_Kojève"
"http://dbpedia.org/resource/Francis_Fukuyama","http://dbpedia.org/resource/Allan_Bloom"
"http://dbpedia.org/resource/Francis_Fukuyama","http://dbpedia.org/resource/Samuel_P._Huntington"
"http://dbpedia.org/resource/Francis_Fukuyama","http://dbpedia.org/resource/Harvey_Mansfield"
"http://dbpedia.org/resource/Francis_Fukuyama","http://dbpedia.org/resource/Leo_Strauss"
